nts_name	scale	edition	edition_note	province	sheet_name	east_west	utm_zone	style	year_valid	year_print	notes	multiple_sheets	copy	condition	Column 16
001F06	50.0	1.0		NS	Chedabucto Bay	w	20.0	p		1955.0
063K04	50.0	1.0	Preliminary ;	SK/MB	Namew Lake	w	14.0	p	1950.0	1953.0
063K05	50.0	3.0			Goose Lake		14.0	p		1988.0
063K05	50.0	2 mce		MB/SK	Goose Lake		14.0	p	1979.0	1980.0
063K05	50.0	1.0	Preliminary ;	MB	Goose Lake	e	14.0	p	1950.0	1953.0				lacuna top left corner exterior to map surface, tears to periphery ;
063K05	50.0	1.0	Preliminary ;	SK/MB	Goose Lake	w	14.0	p	1950.0	1953.0				lacuna top left corner exterior to map surface ;
063K06	50.0	3.0			Egg Lake		14.0	p		1988.0
063K06	50.0	2 mce		MB	Egg Lake		14.0	p	1979.0	1980.0
063K06	50.0	1.0	Preliminary ;	MB	Egg Lake	e	14.0	p	1950.0	1953.0
063K06	50.0	1.0	Preliminary ;	MB	Egg Lake	w	14.0	p	1950.0	1953.0
063K07	50.0	3.0			Yawningstone Lake		14.0	p		1988.0
063K07	50.0	2 mce		MB	Yawningstone Lake		14.0	p	1979.0	1980.0
063K07	50.0	1.0	Preliminary ;	MB	Yawningstone Lake	e	14.0	p	1950.0	1953.0
063K07	50.0	1.0	Preliminary ;	MB	Yawningstone Lake	w	14.0	p	1950.0	1953.0
063K08	50.0	2.0			Dyce Lake		14.0	p
063K08	50.0	1.0	Preliminary ;	MB	Dyce Lake	e	14.0	p	1950.0	1953.0				minor lacuna top right corner ;
063K08	50.0	1.0	Preliminary ;	MB	Dyce Lake	w	14.0	p	1950.0	1953.0				minor lacuna top right corner ;
063K09	50.0	4.0			Tramping Lake		14.0	p		1988.0
063K09	50.0	3 mce		MB	Tramping Lake		14.0	p	1981.0	1984.0
063K09	50.0	2 ase		MB	Tramping Lake	e	14.0	p	1961.0	1966.0
063K09	50.0	2 ase		MB	Tramping Lake	w	14.0	p	1961.0	1966.0
063K09	50.0	1.0			Tramping Lake		14.0
063K09	50.0	 	Provisional  ;	MB	Tramping Lake		14.0	p	1945.0	1946.0	minimal polychrome detail ;			yellowing, deformation, and tears to periphery, lacuna top right corner exterior to map surface  ;
063K09	63.0	 		MB	Tramping Lake		14.0	p	1945.0	1946.0	minimal polychrome detail ;			hole punched left border ;
063K10	50.0	4.0			Iskwasum Lake		14.0	p		1988.0
063K10	50.0	3 mce		MB	Iskwasum Lake		14.0	p	1981.0	1984.0
063K10	50.0	2 ase		MB	Iskwasum Lake	e	14.0	p	1961.0	1966.0
063K10	50.0	2 ase		MB	Iskwasum Lake	w	14.0	p	1961.0	1966.0
063K10	50.0	1.0			Iskwasum Lake		14.0
063K10	50.0	 	Provisional  ;	MB	Iskwasum Lake		14.0	p	1945.0	1946.0	minimal polychrome detail ;			major fold ;
063K11	50.0	4.0			Cranberry Portage		14.0	p		1985.0
063K11	50.0	3 ase		MB	Cranberry Portage	e	14.0	p	1964.0	1966.0				yellowing bottom border ;
063K11	50.0	3 ase		MB	Cranberry Portage	w	14.0	p	1964.0	1966.0
063K11	50.0	2.0			Cranberry Portage		14.0
063K11	50.0	1.0			Cranberry Portage		14.0
063K11	63.0	2.0	Preliminary ;	MB	Cranberry Portage		14.0	p	 	1950.0	minimal polychrome detail ;			tears to periphery ;
063K11	63.0	 		MB	Cranberry Portage		14.0	p	1943.0	1945.0	minimal polychrome detail ;			hole punched left border, yellowing, minor tears to periphery
063K12	63.0	 		MB	Athapapuskow Lake	e	14.0	p	1929.0	1941.0	edited to Athapapuskow Lake from Schist Lake, per map in hand ; minimal polychrome detail ;			hole punched left border ;
063K12	50.0	3.0			Schist Lake		14.0	p		1990.0
063K12	50.0	2 ase		MB/SK	Schist Lake	e	14.0	p	1954.0	1966.0
063K12	50.0	2 ase		MB/SK	Schist Lake	w	14.0	p	1954.0	1966.0
063K12	50.0	1.0			Schist Lake		14.0
063K12	63.0	 		MB	Schist Lake	w	14.0	p	1929.0	1940.0	minimal polychrome detail ;			hole punched left border ;
063K13	50.0	4.0			Flin Flon		14.0	p		1990.0
063K13	50.0	3 mce		MB/SK	Flin Flon		14.0	p	1979.0	1981.0
063K13	50.0	2.0			Flin Flon		14.0
063K13	50.0	1.0		MB	Flin Flon	e	14.0	p	1929.0	1955.0	minimal polychrome detail ;			yellowing to periphery ;
063K13	50.0	1.0		MB	Flin Flon	w	14.0	p	1929.0	1955.0
063K13	63.0	 		MB	Flin Flon	e	14.0	p	1929.0	1943.0				hole punched left border ;
063K13	63.0	 		MB	Flin Flon	w	14.0	p		1943.0
063K14	50.0	4.0			Naosap Lake		14.0	p		1990.0
063K14	50.0	3 mce		MB	Naosap Lake		14.0	p	1979.0	1981.0
063K14	50.0	2 ase		MB	Naosap Lake	e	14.0	p	1961.0	1966.0
063K14	50.0	2 ase		MB	Naosap Lake	w	14.0	p	1961.0	1966.0
063K14	50.0	1.0			Naosap Lake		14.0
063K14	50.0	 	Provisional  ;	MB	Naosap Lake		14.0	p	1943.0	1945.0	minimal polychrome detail ;			yellowing and tears to periphery ;
063K15	50.0	3.0			Elbow Lake		14.0	p		1984.0
063K15	50.0	2.0			Elbow Lake		14.0
063K15	50.0	1.0		MB	Elbow Lake		14.0	p	1943.0	1955.0	minimal polychrome detail ;			yellowing and deformation top border ;
063K15	63.0	 		MB	Elbow Lake		14.0	p	1945.0	1946.0	minimal polychrome detail ;		c.1-2	c.1-2 hole punched left border ;
063K16	50.0	3.0			File Lake		14.0	p		1985.0
063K16	50.0	2 mce	Provisional  ;	MB	File Lake		14.0	p	1966.0	1970.0				yellowing, major fold ;
063K16	50.0	1.0			File Lake		14.0
063K16	63.0	 		MB	File Lake		14.0	p	1944.0	1945.0	minimal polychrome detail ;			hole punched left border ;
063L01	50.0	2.0			Archibald Lake		13.0	m		1988.0
063L01	50.0	1 mce		SK	Archibald Lake		13.0	m		1973.0			c.1-2	c.1-2 major fold ;
063L02	50.0	2.0			Pine Bluff		13.0	m		1985.0
063L02	50.0	1 mce		SK	Pine Bluff		13.0	m		1973.0			c.1-2	c.1-2 major folds, c.2 borders trimmed ;
063L03	50.0	2.0			Loyns Lake		13.0	m		1985.0
063L03	50.0	1 mce	Advance print ;	SK	Mossy River		13.0	m		1972.0	edited to Mossy River from Loyns Lake, per map in hand ;			major fold ;
063L04	50.0	2.0			Red Bobs Lake		13.0	m		1985.0
063L04	50.0	1 mce		SK	Red Bobs Lake		13.0	m		1973.0				major fold ;
063L05	50.0	2.0			Seager Wheeler Lake		13.0	m		1985.0
063L05	50.0	1 mce	Advance print ;	SK	Seager Wheeler Lake		13.0	m	1968.0	1971.0				major fold ;
063L06	50.0	2.0			Saunders Lake		13.0	m		1985.0
063L06	50.0	1 mce	Advance print ;	SK	Saunders Lake		13.0	m	1970.0	1972.0				major fold ;
063L07	50.0	1.0			Suggi Lake		13.0	m		1971.0
063L08	50.0	2.0			Leonard Lake		13.0	m		1988.0
063L08	50.0	1 mce		SK	Leonard Lake		13.0	m		1973.0				major fold ;
063L09	50.0	3.0			Denare Beach		13.0	m		1988.0
063L09	50.0	2.0			Denare Beach		13.0
063L09	50.0	1 mce		SK	Denare Beach		13.0	m		1973.0				major fold ;
063L09	63.0	 	Preliminary edition ;	SK	Denare Beach		13.0	p	1947.0	1951.0
063L10	50.0	2.0			Hanson Lake		13.0	m		1990.0
063L10	50.0	1 mce	Advance print ;	SK	Hanson Lake		13.0	m	1968.0	1972.0				major fold ;
063L10	63.0	 	Preliminary edition ;	SK	Hanson Lake		13.0	p	1947.0	1949.0				minor tears to periphery ;
063L11	50.0	1 mce	Advance print ;	 SK	Limestone Lake		13.0	m	1969.0	1971.0	edited to Limestone Lake from Sarginson Lake, per map in hand ;			major fold ;
063L11	50.0	2.0			Sarginson Lake		13.0	m		1990.0
063L12	50.0	2.0			Ballantyne Bay		13.0	m		1985.0
063L12	50.0	1 mce	Advance print ;	SK	Ballantyne Bay		13.0	m	1969.0	1972.0				major fold ;
063L13	50.0	2.0			Oskikebuk Lake		13.0	m		1985.0
063L13	50.0	1 mce	Advance print ;	SK	Oskikebuk Lake		13.0	m	1968.0	1971.0				major folds ;
063L14	50.0	2.0			Viney Lake		13.0	m		1973.0
063L14	50.0	1 mce		SK	Viney Lake		13.0	m		1973.0				major fold ;
063L15	50.0	2.0			Birch Portage		13.0	m		1988.0
063L15	50.0	1 mce		SK	Birch Portage		13.0	m		1973.0				yellowing, major fold ;
063L15	63.0	 	Preliminary edition ;	SK	Birch Portage		13.0	p	1947.0	1950.0
063L16	50.0	2.0			Annabel Lake		13.0	m		1990.0
063L16	50.0	1 mce	Advance print ;	SK	Annabel Lake		13.0	m		1971.0				major fold ;
063L16	63.0	 	Preliminary edition ;	SK	Annabel Lake		13.0	p	1947.0	1951.0
063M01	50.0	2.0			Attitti Lake		13.0	p		1986.0
063M01	50.0	1 mce	Provisional  ;	SK	Attitti Lake		13.0	p	1966.0	1971.0				major folds ;
063M02	50.0	2.0			Pelican Narrows		13.0	p		1991.0
063M02	50.0	1 mce	Provisional  ;	SK	Pelican Narrows		13.0	p	1966.0	1971.0				major folds ;
063M03	50.0	2.0			Sandy Narrows		13.0	p		1988.0
063M03	50.0	1 mce	Provisional  ;	SK	Sandy Narrows		13.0	p	1966.0	1970.0				major fold, deformation top left corner ;
063M04	50.0	2.0			Maynard Lake		13.0	p		1988.0
063M04	50.0	1 mce	Provisional  ;	SK	Maynard Lake		13.0	p	1966.0	1971.0				major fold, deformation top left corner ;
063M05	50.0	2.0			Trade Lake		13.0	p		1988.0
063M05	50.0	1 mce	Provisional  ;	SK	Trade Lake		13.0	p	1966.0	1970.0				major folds ;
063M06	50.0	2.0			Manawan Lake		13.0	p		1988.0
063M06	50.0	1.0			Manawan Lake		13.0
063M07	50.0	2.0			Marchel Lake		13.0	p		1988.0
063M07	50.0	1 mce	Provisional  ;	SK	Marchel Lake		13.0	p	1966.0	1972.0				major folds ;
063M08	50.0	2.0			Nemei Lake		13.0	p		1990.0
063M08	50.0	1 mce	Provisional  ;	SK	Nemei Lake		13.0	p	1966.0	1972.0				major folds ;
063M09	50.0	2.0			Sandy Bay		13.0	m		1988.0
063M09	50.0	1 mce	Advance print ;	SK	Sandy Bay		13.0	m	1956.0	1970.0				yellowing, major fold ;
063M10	50.0	2.0			Wintego Lake		13.0	p		1988.0
063M10	50.0	1 mce	Provisional  ;	SK	Wintego Lake		13.0	p	1958.0	1973.0				major folds, deformation top right corner ;
063M11	50.0	2.0			Iskwatam Lake		13.0	m		1987.0
063M11	50.0	1 mce	Advance print ;	SK	Iskwatam Lake		13.0	m	1956.0	1973.0				major folds, deformation top right corner ;
063M12	50.0	1.0			Glennie Lake		13.0	m		1970.0
063M13	50.0	2.0			Rothnie Lake		13.0	m		1986.0
063M13	50.0	1 mce	Advance print ;	SK	Rothnie Lake		13.0	m	1956.0	1973.0				major fold, deformation and yellowing left border ;
063M14	50.0	2.0			Laird Lake		13.0	m		1987.0
063M14	50.0	1 mce	Advance print ;	SK	Laird Lake		13.0	m	1956.0	1973.0				major fold ;
063M15	50.0	1.0			Gilbert Lake		13.0	m		1969.0
063M16	50.0	1.0			Pagato River		13.0	m		1969.0
063N01	50.0	2.0			Nightingale Lake		14.0	p		1984.0
063N01	50.0	1 mce		MB	Nightingale Lake		14.0	p	1968.0	1973.0
063N02	50.0	4.0			Batty Lake		14.0	p		1988.0
063N02	50.0	3 mce		MB	Batty Lake		14.0	p	1979.0	1984.0
063N02	50.0	2 mce	Provisional  ;	MB	Batty Lake		14.0	p	1968.0	1972.0				major fold ;
063N02	50.0	1.0			Batty Lake		14.0
063N02	63.0	 		MB	Batty Lake		14.0	p	1944.0	1946.0	minimal polychrome detail ;			hole punched left border ;
063N03	50.0	3.0			Sherridon		14.0	p		1981.0
063N03	50.0	2 mce	Provisional  ;	MB	Sherridon		14.0	p	1968.0	1972.0				major fold ;
063N03	50.0	1.0	Provisional  ;	MB	Sherridon		14.0	p	1944.0	1945.0	minimal polychrome detail ;
063N03	63.0	 	 	MB	Sherridon		14.0	p	1944.0	1945.0	minimal polychrome detail ;			hole punched left border ;
063N04	50.0	4.0			Duval Lake		14.0	p		1988.0
063N04	50.0	3 mce		MB/SK	Duval Lake		14.0	p	1977.0	1980.0
063N04	50.0	2 mce	Provisional  ;	MB/SK	Duval Lake		14.0	p	1968.0	1972.0				major fold ;
063N04	50.0	1.0			Duval Lake		14.0
063N04	63.0	 	Preliminary edition ;	MB	Duval Lake		14.0	p	1946.0	1950.0				yellowing and minor tears bottom border ;
063N05	50.0	2.0			Kipahigan Lake		14.0	p		1980.0
063N05	50.0	1 mce		MB/SK	Kipahigan Lake		14.0	p	1968.0	1974.0				band of yellowing right edge ;
063N06	50.0	1.0		 	Lamont Lake		14.0	p		1981.0
063N06	50.0	1 mce		MB	Lamont Lake		14.0	p	1968.0	1973.0
063N07	50.0	2.0			Takipy Lake		14.0	p		1984.0
063N07	50.0	1 mce		MB	Takipy Lake		14.0	p	1968.0	1974.0
063N08	50.0	2.0			Burntwood Lake		14.0	p		1984.0
063N08	50.0	1 mce		MB	Burntwood Lake		14.0	p	1968.0	1973.0
063N09	50.0	1 mce		MB	Asippitti Creek		14.0	p	1968.0	1974.0	edited to Asippitti Creek from Pahayo Lake, per map in hand ;			major fold, yellowing right border ;
063N09	50.0	2.0			Pahayo Lake		14.0	p		1984.0
063N10	50.0	2.0			Flatrock Lake		14.0	p		1981.0
063N10	50.0	1 mce		MB	Flatrock Lake		14.0	p	1968.0	1973.0				minor folds ;
063N11	50.0	2.0			Pukatawagan		14.0	p		1981.0
063N11	50.0	1 mce		MB	Pukatawagan		14.0	p	1968.0	1974.0				minor folds ;
063N12	50.0	2.0			Sisipuk Lake		14.0	p		1980.0
063N12	50.0	1 mce		MB	Sisipuk Lake		14.0	p	1968.0	1974.0				major folds ;
063N13	50.0	2.0			Britton Lake		14.0	p		1980.0
063N13	50.0	1 mce		MB/SK	Britton Lake		14.0	p	1965.0	1974.0				minor folds ;
063N14	50.0	3.0			Llama Lake		14.0	p		1988.0
063N14	50.0	2 mce	Overprint 1981 ;	MB	Llama Lake		14.0	p	1977.0	1981.0
063N14	50.0	1 mce		MB	Pearson Lake		14.0	p	1959.0	1974.0	edited to Pearson Lake from Llama Lake, per map in hand ;			major folds ;
063N15	50.0	1.0		 	Madsen Bay		14.0	p		1981.0
063N15	50.0	1 mce		MB	Madsen Bay		14.0	p	1959.0	1974.0				major folds ;
064I01	50.0	1.0			Merriam Lake		14.0	m		1981.0
064I02	50.0	1.0		 	Allan Lake		14.0	m		1981.0
064I02	50.0	1 mce	Photomap ;	MB	Allan Lake		14.0	m		1974.0
064I03	50.0	1.0			Blyth Lake		14.0	m		1981.0
064I03	50.0	1 mce	Photomap ;	MB	Blyth Lake		14.0	m		1974.0
064I04	50.0	1.0			Ashley Lake		14.0	m		1981.0
064I04	50.0	1 mce	Photomap ;	MB	Ashley Lake		14.0	m		1974.0
064I05	50.0	1.0			Legary Lake		14.0	m		1981.0
064I05	50.0	1 mce	Photomap ;	MB	Legary Lake		14.0	m		1974.0
064I06	50.0	1.0			Paragon Lake		14.0	m		1981.0
064I06	50.0	1 mce	Photomap ;	MB	Paragon Lake		14.0	m		1974.0
064I07	50.0	1.0			Archer Creek		14.0	m		1984.0
064I07	50.0	1 mce	Photomap ;	MB	Archer Creek		14.0	m		1974.0
064I08	50.0	1.0			Nares Lake		14.0	m		1984.0
064I09	50.0	1.0			Cohen Lake		14.0	m		1981.0
064I10	50.0	1.0			Lovat Lake		14.0	m		1981.0
064I10	50.0	1 mce	Photomap ;	MB	Lovat Lake		14.0	m		1974.0
064I11	50.0	1.0			Quinn Lake		14.0	m		1981.0
064I11	50.0	1 mce	Photomap ;	MB	Quinn Lake		14.0	m		1974.0
064I12	50.0	1 mce	Photomap ;	MB	Stanley River		14.0	m		1974.0	edited to Stanley River from Wasslen Lake, per map in hand ;
064I12	50.0	1.0			Wasslen Lake		14.0	m		1981.0
064I13	50.0	1.0			Dawes Lake		14.0	m		1981.0
064I13	50.0	1 mce	Photomap ;	MB	Dawes Lake		14.0	m		1974.0
064I14	50.0	1.0			Steel River		14.0	m		1981.0
064I14	50.0	1 mce	Photomap ;	MB	Steel River		14.0	m		1974.0
064I15	50.0	1.0			Wither Lake		14.0	m		1981.0
064I15	50.0	1 mce	Photomap ;	MB	Wither Lake		14.0	m		1974.0
064I16	50.0	1.0			Meades Lake		14.0	m		1981.0
064I16	50.0	1 mce	Photomap ;	MB	Meades Lake		14.0	m		1974.0
064J01	50.0	1 mce	Photomap ;	MB	Fox Lake		14.0	m		1975.0	edited to Fox Lake from Kemp Lake, per map in hand ;
064J01	50.0	1.0			Kemp Lake		14.0	m		1984.0
064J02	50.0	1.0			Gimby Lake		14.0	m		1981.0
064J02	50.0	1 mce	Photomap ;	MB	Gimby Lake		14.0	m		1975.0
064J03	50.0	1.0			Samson Lake		14.0	m		1981.0
064J03	50.0	1 mce	Photomap ;	MB	Samson Lake		14.0	m		1975.0
064J04	50.0	1.0			Morand Lake		14.0	m		1981.0
064J04	50.0	1 mce	Photomap ;	MB	Morand Lake		14.0	m		1975.0
064J05	50.0	1.0			Sprott Lake		14.0	m		1981.0
064J05	50.0	1 mce	Photomap ;	MB	Sprott Lake		14.0	m		1975.0
064J06	50.0	1.0			Cheyne Lakes		14.0	m		1981.0
064J06	50.0	1 mce	Photomap ;	MB	Cheyne Lakes		14.0	m		1975.0
064J07	50.0	1.0			Kinsman Lake		14.0	m		1981.0
064J07	50.0	1 mce	Photomap ;	MB	Kinsman Lake		14.0	m		1975.0
064J08	50.0	1.0			Porcupine Rapids		14.0	m		1981.0
064J08	50.0	1 mce	Photomap ;	MB	Porcupine Rapids		14.0	m		1975.0
064J09	50.0	1.0			Tadoule Lake		14.0	m		1981.0
064J09	50.0	1 mce	Photomap ;	MB	Tadoule Lake		14.0	m		1975.0
064J10	50.0	1 mce	Photomap ;	MB	Ryan Lake		14.0	m		1975.0	edited to Ryan Lake from Shewfelt Lake, per map in hand ;
064J10	50.0	1.0			Shewfelt Lake		14.0	m		1981.0
064J11	50.0	1.0		 	Lunney Lake		14.0	m		1981.0
064J11	50.0	1 mce	Photomap ;	MB	Wilkie Lake		14.0	m		1975.0	edited to Wilkie Lake from Lunney Lake, per map in hand ;
064J12	50.0	1.0			Clisby Lake		14.0	m		1981.0
064J13	50.0	1.0		 	Nicklin Lake		14.0	m		1981.0
064J13	50.0	1 mce	Photomap ;	MB	Nicklin Lake		14.0	m		1975.0
064J14	50.0	1.0			Bain Lake		14.0	m		1981.0
064J14	50.0	1 mce	Photomap ;	MB	Bain Lake		14.0	m		1975.0
064J15	50.0	1.0			Seaman Island		14.0	m		1981.0
064J16	50.0	1.0			Frame Lake		14.0	m		1981.0
064J16	50.0	1 mce	Photomap ;	MB	Overby Lake		14.0	m		1974.0	edited to Overby Lake from Frame Lake, per map in hand ;
064K01	50.0	1.0			Chartrand Lake		14.0	m		1982.0
064K02	50.0	1.0			Ducharme Lake		14.0	m		1982.0
064K03	50.0	1.0			Easton Lake		14.0	m		1982.0
064K04	50.0	1.0			Engen Lake		14.0	m		1982.0
064K05	50.0	1.0			Whiskey Jack Lake		14.0	m		1982.0
064K06	50.0	1.0			Fagnan Lake		14.0	m		1982.0
064K07	50.0	1.0			Morrow Lake		14.0	m		1982.0
064K08	50.0	1.0			Dechief Lake		14.0	m		1982.0
064K09	50.0	1.0			Pangman Lake		14.0	m		1982.0
064K10	50.0	1.0			Paulson Lake		14.0	m		1982.0
064K11	50.0	1.0			Chipewyan Falls		14.0	m		1982.0
064K12	50.0	1.0			Lac Brochet		14.0	m		1982.0
064K13	50.0	1.0			Misty Lake		14.0	m		1982.0
064K14	50.0	1.0			Rutledge Lake		14.0	m		1982.0
064K15	50.0	1.0			Chatwin Lake		14.0	m		2002.0
064K16	50.0	1.0			Stevens Lake		14.0	m		1982.0
064L01	50.0	1.0			Zangeza Bay		13.0	m		1976.0
064L02	50.0	1.0			Fidler Bay		13.0	m		1976.0
064L03	50.0	2.0			Hungry Island		13.0	m		1992.0
064L03	50.0	1 mce		SK	Hungry Island		13.0	m	1955.0	1976.0				yellowing ;
064L04	50.0	2.0			Hidden Bay		13.0	m		1992.0
064L04	50.0	1 mce		SK	Hidden Bay		13.0	m	1955.0	1976.0				yellowing, tears to periphery ;
064L05	50.0	2.0			Cunning Bay		13.0	m		1992.0
064L05	50.0	1 mce		SK	Cunning Bay		13.0	m	1955.0	1976.0				yellowing ;
064L06	50.0	1.0			Fife Island		13.0	m		1976.0
064L07	50.0	1.0			Klemmer Lake		13.0	m		1976.0
064L08	50.0	1.0			Metka Lake		13.0	m		1976.0
064L09	50.0	1.0			Sava Lake		13.0	m		1976.0
064L10	50.0	1.0			Wellbelove Bay		13.0	m		1976.0
064L11	50.0	1.0			Killock Bay		13.0	m		1976.0
064L12	50.0	1.0			Hatchet Lake		13.0	m		1976.0
064L13	50.0	1.0			Babiche Lake		13.0	m		1976.0
064L14	50.0	1.0			Bentley Lake		13.0	m		1976.0
064L15	50.0	1.0			Bannock Lake		13.0	m		1976.0
064L16	50.0	1.0			Charcoal Lake		13.0	m		1976.0
064M01	50.0	1.0			Hara Lake		13.0	m		1977.0
064M02	50.0	1.0			Eyinew Lake		13.0	m		1977.0
064M03	50.0	1.0			Bickerton Lake		13.0	m		1977.0
064M04	50.0	1.0			Misekumaw Lake		13.0	m		1976.0
064M05	50.0	1.0			Mukasew Lake		13.0	m		1977.0
064M06	50.0	1.0			Franklin Lake		13.0	m		1977.0
064M07	50.0	1.0			Hutcherson Lake		13.0	m		1977.0
064M08	50.0	1.0			Nunim Lake		13.0	m		1977.0
064M09	50.0	1.0			Dutton Lake		13.0	m		1987.0
064M10	50.0	1.0			Emerson Lake		13.0	m		1987.0
064M11	50.0	1.0			Battleford Lake		13.0	m		1986.0
064M12	50.0	1.0			Sakwasew Lake		13.0	m		1986.0
064M13	50.0	1.0			Wayow Lake		13.0	m		1986.0
064M14	50.0	1.0			Gebhard Lake		13.0	m		1986.0
064M15	50.0	1.0			Warren Lake		13.0	m		1987.0
064M16	50.0	1.0			Patterson Lake		13.0	m		1987.0
064N01	50.0	1.0			Minuhik Lake		14.0	m		1982.0
064N02	50.0	1.0			Whitmore Lake		14.0	m		1982.0
064N03	50.0	1.0			Colbeck Lake		14.0	m		1982.0
064N04	50.0	1.0			Erickson Lake		14.0	m		1982.0
064N05	50.0	1.0			Snyder Lake		14.0	m		1982.0
064N06	50.0	1.0			Thanout Lake		14.0	m		1982.0
064N07	50.0	1.0			Hugill Creek		14.0	m		1982.0
064N08	50.0	1.0			Finner Lake		14.0	m		1982.0
064N09	50.0	1.0			Turner Lake		14.0	m		1982.0
064N10	50.0	1.0			Sucker Lake		14.0	m		1982.0
064N11	50.0	1.0			Kasmere Lake		14.0	m		1982.0
064N12	50.0	1.0			Wolk Lake		14.0	m		1982.0
064N13	50.0	1.0			Veal Lake		14.0	m		1982.0
064N14	50.0	1.0			Tice Lake		14.0	m		1982.0
064N15	50.0	1.0			Putahow Lake		14.0	m		1982.0
064N16	50.0	1.0			Bagg Lake		14.0	m		1982.0
064O01	50.0	2.0			Adair Lake		14.0	m		1986.0
064O01	50.0	1 mce	Metric ;	MB	Adair Lake		14.0	m		1981.0
064O01	50.0	1 mce	Photomap ;	MB	Adair Lake		14.0	m		1975.0
064O02	50.0	1 mce	Photomap ;	MB	Munroe Lake		14.0	m		1975.0	edited to Munroe Lake from Schacht Lake, per map in hand ;			deformation top border ;
064O02	50.0	2.0			Schacht Lake		14.0	m		1986.0
064O02	50.0	1 mce	Metric ;	MB	Schacht Lake		14.0	m		1981.0
064O03	50.0	2.0			Canfield Lake		14.0	m		1986.0
064O03	50.0	1 mce	Metric ;	MB	Canfield Lake		14.0	m		1981.0
064O03	50.0	1 mce	Photomap ;	MB	Canfield Lake		14.0	m		1975.0
064O04	50.0	1.0			Doig Lake		14.0	m		1981.0
064O04	50.0	1 mce	Photomap ;	MB	Doig Lake		14.0	m		1975.0
064O05	50.0	2.0			Booth Lake		14.0	m		1986.0
064O05	50.0	1 mce	Metric ;	MB	Booth Lake		14.0	m		1981.0
064O05	50.0	1 mce	Photomap ;	MB	Booth Lake		14.0	m		1975.0
064O06	50.0	2.0			Calder Lake		14.0	m		1986.0
064O06	50.0	1 mce	Metric ;	MB	Calder Lake		14.0	m		1981.0				major fold ;
064O06	50.0	1 mce	Photomap ;	MB	Calder Lake		14.0	m		1975.0
064O07	50.0	1.0			Sandhill Lake		14.0	m		1981.0
064O07	50.0	1 mce	Photomap ;	MB	Sandhill Lake		14.0	m		1975.0
064O08	50.0	2.0			Baird Lake		14.0	m		1986.0
064O08	50.0	1 mce	Metric ;	MB	Baird Lake		14.0	m		1981.0
064O09	50.0	2.0			Croll Lake		14.0	m		1986.0
064O09	50.0	1 mce	Metric ;	MB	Croll Lake		14.0	m		1981.0
064O09	50.0	1 mce	Photomap ;	MB	Croll Lake		14.0	m		1975.0				fold-deformation top right corner ;
064O10	50.0	2.0			Askey Lake		14.0	m		1986.0
064O10	50.0	1 mce	Metric ;	MB	Askey Lake		14.0	m		1981.0
064O11	50.0	2.0			Corbett Lake		14.0	m		1986.0
064O11	50.0	1 mce	Metric ;	MB	Corbett Lake		14.0	m		1981.0
064O11	50.0	1 mce	Photomap ;	MB	Corbett Lake		14.0	m		1975.0
064O12	50.0	2.0			Drake Lake		14.0	m		1986.0
064O12	50.0	1 mce	Metric ;	MB	Drake Lake		14.0	m		1981.0
064O12	50.0	1 mce	Photomap ;	MB	Drake Lake		14.0	m		1975.0
064O13	50.0	2.0			Todd Island		14.0	m		1986.0
064O13	50.0	1 mce	Metric ;	MB/NT	Todd Island		14.0	m		1981.0
064O13	50.0	1 mce	Photomap ;	MB/NT	Todd Island		14.0	m		1975.0
064O14	50.0	2.0			Lowry Lake		14.0	m		1986.0
064O14	50.0	1 mce	Metric ;	MB	Lowry Lake		14.0	m		1981.0			c.1-2	c.1 major fold ;
064O14	50.0	1 mce	Photomap ;	MB/NT	Lowry Lake		14.0	m		1975.0				deformation top right corner ;
064O15	50.0	2.0			Blevins Lake		14.0	m		1986.0
064O15	50.0	1 mce	Metric ;	MB/NT	Blevins Lake		14.0	m		1981.0
064O16	50.0	2.0			Hutton Lake		14.0	m		1986.0
064O16	50.0	1 mce	Metric ;	MB/NT	Hutton Lake		14.0	m		1981.0				major fold ;
064O16	50.0	1 mce	Photomap ;	MB/NT	Hutton Lake		14.0	m		1975.0
064P01	50.0	2.0			Hebner Lake		14.0	m		1986.0
064P01	50.0	1 mce	Metric ;	MB	Hebner Lake		14.0	m		1981.0
064P02	50.0	1.0			Kesselman Lake		14.0	m		1981.0
064P03	50.0	1.0			Sellar Lake		14.0	m		1981.0
064P03	50.0	1 mce	Photomap ;	MB	Sellar Lake		14.0	m		1974.0
064P04	50.0	1.0			Macleod Lake		14.0	m		1981.0
064P05	50.0	2.0			Little Duck Lake		14.0	m		1986.0
064P05	50.0	1 mce	Metric ;	MB	Little Duck Lake		14.0	m		1981.0				major fold ;
064P05	50.0	1 mce	Photomap ;	MB	Little Duck Lake		14.0	m		1975.0
064P06	50.0	1.0			Fallis Lake		14.0	m		1981.0
064P06	50.0	1 mce	Photomap ;	MB	Fallis Lake		14.0	m		1974.0
064P07	50.0	2.0			Wallbridge Lake		14.0	m		1986.0
064P07	50.0	1 mce	Metric ;	MB	Wallbridge Lake		14.0	m		1981.0
064P07	50.0	1 mce	Photomap ;	MB	Wallbridge Lake		14.0	m		1974.0
064P08	50.0	2.0			Caribou Lake		14.0	m		1986.0
